Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_Name;Segment;Country;City;State;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
CA-2015-151162;17.02.2020;23.02.2020;Standard Class;Alejandro Grove;Home Office;United States;Perth Amboy;New Jersey;East;OFF-PA-10001838;Luxe;Shopper;JUMBO BAG WOODLAND ANIMALS;11,76;2;0;5,76
CA-2015-151163;17.02.2020;23.02.2020;Standard Class;Naresj Patel;Home Office;United States;Perth Amboy;New Jersey;East;OFF-ST-10003123;Luxe;Wristlet;JUMBO BAG OWLS;166,45;5;0;39,95
CA-2015-151164;17.02.2020;20.02.2020;First Class;Anthony Johnson;Home Office;United States;Troy;Ohio;East;FUR-FU-10004973;Premium;Crossbody;JUMBO BAG SPACEBOY DESIGN;30,14;2;0,2;8,29
CA-2015-151165;17.02.2020;22.02.2020;Standard Class;Pauline Webber;Home Office;United States;Chicago;Illinois;Central;TEC-PH-10002789;Mass-market;Bagpack;WOODLAND DESIGN  COTTON TOTE BAG;124,79;1;0,2;155,92
CA-2015-151166;17.02.2020;19.02.2020;First Class;Cindy Chapman;Home Office;United States;Houston;Texas;Central;TEC-PH-10000038;Mass-market;Tote;RABBIT  DESIGN  COTTON TOTE BAG;438,34;4;0,2;87,67
CA-2015-151167;17.02.2020;19.02.2020;First Class;Pete Armstrong;Home Office;United States;Houston;Texas;Central;OFF-AR-10000937;Premium;Shopper;SAVE THE PLANET COTTON TOTE BAG;175,44;6;0,2;52,63
CA-2015-151168;17.02.2020;19.02.2020;First Class;Bruce Stewart;Home Office;United States;Houston;Texas;Central;FUR-BO-10001601;Mass-market;Wallet;LUNCH BAG SUKI DESIGN ;89,07;1;0,32;17,553
CA-2015-151169;17.02.2020;22.02.2020;Standard Class;Ted Trevino;Home Office;United States;Chicago;Illinois;Central;FUR-TA-10001932;Premium;Crossbody;LUNCH BAG PINK POLKADOT;480,96;3;0,5;269,34
CA-2015-151170;17.02.2020;20.02.2020;First Class;George Ashbrook;Home Office;United States;Troy;Ohio;East;FUR-TA-10001086;Mass-market;Classic;LUNCH BAG WOODLAND;455,97;5;0,4;1556,39
CA-2015-151171;17.02.2020;20.02.2020;First Class;John Huston;Home Office;United States;Troy;Ohio;East;TEC-PH-10000526;Mass-market;Classic;LUNCH BAG RED RETROSPOT;57,59;1;0,4;11,52
CA-2015-151172;17.02.2020;20.02.2020;First Class;Tamara Dahlen;Home Office;United States;Troy;Ohio;East;FUR-CH-10003981;Mass-market;Tote;LUNCH BAG SUKI  DESIGN ;899,43;5;0,3;12,85
CA-2015-151173;17.02.2020;20.02.2020;First Class;Matt Collister;Home Office;United States;Troy;Ohio;East;OFF-BI-10001525;Mass-market;Tote;LUNCH BAG DOLLY GIRL DESIGN;5,72;5;0,7;4,76
CA-2015-151174;18.02.2020;21.02.2020;Second Class;Randy Ferguson;Corporate;United States;Los Angeles;California;West;OFF-LA-10004345;Mass-market;Tote;LUNCH BAG CARS BLUE;9,82;2;0;4,81
CA-2015-151175;18.02.2020;21.02.2020;Second Class;Frank Gastineau;Corporate;United States;Los Angeles;California;West;TEC-AC-10004864;Mass-market;Wallet;LUNCH BAG SPACEBOY DESIGN ;109,53;3;0;47,1
CA-2015-151176;18.02.2020;21.02.2020;Second Class;Mitch Willingham;Corporate;United States;Los Angeles;California;West;TEC-PH-10001924;Mass-market;Baguette;STRAWBERRY CHARLOTTE BAG;167,98;3;0,2;155,5
CA-2015-151177;19.02.2020;20.02.2020;First Class;Bradley Talbott;Home Office;United States;Los Angeles;California;West;OFF-AR-10000634;Mass-market;Hobo;CHARLOTTE BAG DOLLY GIRL DESIGN;12,84;3;0;3,47
CA-2015-151178;19.02.2020;20.02.2020;First Class;Evan Henry;Home Office;United States;Los Angeles;California;West;FUR-FU-10004018;Luxe;Clutch;CHARLOTTE BAG SUKI DESIGN;44,67;3;0;12,556
CA-2015-151179;19.02.2020;23.02.2020;Standard Class;Greg Tran;Consumer;United States;Seattle;Washington;West;OFF-FA-10004968;Luxe;Duffle;CHARLOTTE BAG PINK POLKADOT;11,22;3;0;55,22
CA-2015-151180;19.02.2020;21.02.2020;Second Class;Resi Pölking;Corporate;United States;Roswell;Georgia;South;OFF-AP-10002518;Mass-market;Hobo;RED RETROSPOT CHARLOTTE BAG;1245,86;7;0;361,3
CA-2015-151181;20.02.2020;23.02.2020;First Class;Janet Lee;Corporate;United States;San Diego;California;West;FUR-FU-10004090;Premium;Hand;WOODLAND CHARLOTTE BAG;22,23;1;0;7,34
CA-2015-151182;20.02.2020;27.02.2020;Standard Class;Barry Weirich;Home Office;United States;Gilbert;Arizona;West;TEC-AC-10001114;Luxe;Bagpack;TOTE BAG I LOVE LONDON;31,99;1;0,2;4,8
CA-2015-151183;20.02.2020;27.02.2020;Standard Class;Herbert Flentye;Home Office;United States;Gilbert;Arizona;West;TEC-PH-10004447;Luxe;Kiset;LETS GO SHOPPING COTTON TOTE BAG;333,58;3;0,2;25,552
CA-2015-151184;20.02.2020;23.02.2020;First Class;Dean percer;Corporate;United States;San Diego;California;West;TEC-PH-10001580;Premium;Bucket;AIRLINE BAG VINTAGE WORLD CHAMPION ;215,97;2;0,2;18,9
CA-2015-151185;20.02.2020;27.02.2020;Standard Class;Laurel Elliston;Home Office;United States;Gilbert;Arizona;West;FUR-TA-10001039;Mass-market;Tote;PEG BAG APPLES DESIGN;386,91;9;0,5;185,72
CA-2015-151186;20.02.2020;27.02.2020;Standard Class;Maya Herman;Home Office;United States;Gilbert;Arizona;West;FUR-FU-10002253;Mass-market;Tote;WOODLAND CHARLOTTE BAG;68,7;2;0,2;16,32
CA-2015-151187;20.02.2020;25.02.2020;Second Class;Patrick Jones;Corporate;United States;Louisville;Colorado;West;OFF-FA-10001229;Mass-market;Hand;SAVE THE PLANET COTTON TOTE BAG;9,43;3;0,2;3,557
CA-2015-151188;20.02.2020;27.02.2020;Standard Class;Magdelene Morse;Home Office;United States;Gilbert;Arizona;West;OFF-EN-10004846;Mass-market;Hobo;WOODLAND CHARLOTTE BAG;10,64;5;0,2;3,86
CA-2015-151189;20.02.2020;27.02.2020;Standard Class;Shahid Shariari;Home Office;United States;Gilbert;Arizona;West;OFF-ST-10000563;Luxe;Baguette;RETROSPOT PClutchY BAG + STICKER SET;51,17;2;0,2;6,4
CA-2015-151190;20.02.2020;25.02.2020;Standard Class;Mark Cousins;Home Office;United States;Muskogee;Oklahoma;Central;OFF-AR-10002375;Luxe;Crossbody;LUNCH BAG RED RETROSPOT;6,56;2;0;1,9
CA-2015-151191;20.02.2020;25.02.2020;Standard Class;Laurel Workman;Home Office;United States;Muskogee;Oklahoma;Central;OFF-AP-10000595;Luxe;Classic;LUNCH BAG SPACEBOY DESIGN ;13,11;3;0;3,41
CA-2015-151192;21.02.2020;26.02.2020;Standard Class;James Galang;Consumer;United States;Carrollton;Texas;Central;TEC-AC-10002076;Mass-market;Shopper;JUMBO BAG SPACEBOY DESIGN;47,9;1;0,2;2,99
CA-2015-151193;23.02.2020;01.03.2020;Standard Class;Ellis Ballard;Consumer;United States;Los Angeles;California;West;OFF-PA-10002870;Mass-market;Clutch;JUMBO Crossbody BAG SKULLS;37,44;6;0;16,85
CA-2015-151194;23.02.2020;02.03.2020;Standard Class;Jim Karlsson;Corporate;United States;Seattle;Washington;West;OFF-FA-10002701;Premium;Tote;JUMBO BAG OWLS;8,4;5;0;55,34
CA-2015-151195;23.02.2020;02.03.2020;Standard Class;Dianna Wilson;Corporate;United States;Seattle;Washington;West;TEC-PH-10003589;Mass-market;Baguette;JUMBO BAG DOLLY GIRL DESIGN;71,96;5;0,2;25,19
CA-2015-151196;24.02.2020;28.02.2020;Standard Class;Corey Roper;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-BI-10004970;Mass-market;Baguette;JUMBO BAG SPACEBOY DESIGN;4,96;4;0,7;3,8
CA-2015-151197;24.02.2020;28.02.2020;Standard Class;Liz Thompson;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-AC-10003033;Luxe;Shopper;LUNCH BAG  BLACK SKULL.;1319,8;5;0,2;214,47
CA-2015-151198;24.02.2020;28.02.2020;Standard Class;Richard Eichhorn;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10001125;Luxe;Crossbody;LUNCH BAG SPACEBOY DESIGN ;123,92;5;0,2;38,72
CA-2015-151199;25.02.2020;01.03.2020;Standard Class;Ross Baird;Consumer;United States;Greenville;North Carolina;South;FUR-BO-10004709;Premium;Duffle;LUNCH BAG WOODLAND;231,92;5;0,2;5,8
CA-2015-151200;25.02.2020;01.03.2020;Standard Class;Steven Cartwright;Consumer;United States;Greenville;North Carolina;South;FUR-CH-10002880;Mass-market;Baguette;LUNCH BAG RED RETROSPOT;196,78;2;0,2;22,14
CA-2015-151201;25.02.2020;02.03.2020;Standard Class;Bobby Trafton;Consumer;United States;Chicago;Illinois;Central;OFF-BI-10002609;Premium;Shopper;LUNCH BAG CARS BLUE;1,79;3;0,8;3,554
CA-2015-151202;26.02.2020;28.02.2020;Second Class;Grant Thornton;Home Office;United States;Los Angeles;California;West;OFF-AP-10004532;Luxe;Classic;LUNCH BAG SUKI DESIGN ;81,92;4;0;22,12
CA-2015-151203;26.02.2020;28.02.2020;Second Class;Sarah Bern;Home Office;United States;Los Angeles;California;West;OFF-PA-10001970;Premium;Duffle;LUNCH BAG DOLLY GIRL DESIGN;223,92;4;0;1559,72
CA-2015-151204;26.02.2020;28.02.2020;Second Class;Valerie Takahito;Home Office;United States;Los Angeles;California;West;OFF-PA-10000682;Mass-market;Tote;LUNCH BAG RED RETROSPOT;23,12;4;0;11,33
CA-2015-151205;26.02.2020;03.03.2020;Standard Class;Bryan Mills;Consumer;United States;Costa Mesa;California;West;TEC-PH-10003645;Premium;Tote;LUNCH BAG  BLACK SKULL.;258,58;2;0,2;19,39
CA-2015-151206;26.02.2020;28.02.2020;Second Class;Nick Radford;Home Office;United States;Los Angeles;California;West;TEC-PH-10004447;Mass-market;Wallet;STRAWBERRY   PICNIC BAG;889,54;8;0,2;66,72
CA-2015-151207;26.02.2020;28.02.2020;Second Class;Bart Pistole;Home Office;United States;Los Angeles;California;West;FUR-CH-10003973;Mass-market;Sutchel;RED RETROSPOT PICNIC BAG;892,22;3;0,2;89,22
CA-2015-151208;26.02.2020;03.03.2020;Standard Class;Carlos Soltero;Consumer;United States;Costa Mesa;California;West;FUR-FU-10000747;Mass-market;Clutch;JUMBO BAG WOODLAND ANIMALS;91,96;2;0;15,63
CA-2015-151209;26.02.2020;02.03.2020;Standard Class;Rick Duston;Consumer;United States;Santa Barbara;California;West;OFF-AP-10003287;Mass-market;Classic;JUMBO BAG PINK POLKADOT;356,79;7;0;99,9
CA-2015-151210;26.02.2020;03.03.2020;Standard Class;Carl Weiss;Consumer;United States;Costa Mesa;California;West;OFF-PA-10004041;Mass-market;Tote;JUMBO BAG DOLLY GIRL DESIGN;29,6;4;0;13,32
CA-2015-151211;28.02.2020;06.03.2020;Standard Class;Brosina Hoffman;Consumer;United States;Middletown;Connecticut;East;OFF-BI-10001757;Mass-market;Tote;JUMBO Crossbody BAG SUKI;9,84;2;0;4,72
CA-2015-151212;28.02.2020;06.03.2020;Standard Class;Frank Olsen;Consumer;United States;Middletown;Connecticut;East;OFF-PA-10002137;Mass-market;Crossbody;JUMBO BAG SPACEBOY DESIGN;7,78;1;0;3,5
CA-2015-151213;02.03.2020;08.03.2020;Standard Class;Chuck Magee;Corporate;United States;Los Angeles;California;West;TEC-AC-10000580;Mass-market;Crossbody;JUMBO BAG PINK VINTAGE PAISLEY;479,94;6;0;52,79
CA-2015-151214;02.03.2020;08.03.2020;Standard Class;Heather Kirkland;Corporate;United States;Newark;Delaware;East;OFF-AR-10001615;Mass-market;Bucket;LUNCH BAG PINK POLKADOT;59,52;3;0;15,48
CA-2015-151215;02.03.2020;08.03.2020;Standard Class;Sharelle Roach;Corporate;United States;Newark;Delaware;East;OFF-EN-10003286;Mass-market;Kiset;LUNCH BAG SUKI  DESIGN ;57,96;7;0;27,24
CA-2015-151216;02.03.2020;08.03.2020;Standard Class;Kelly Lampkin;Corporate;United States;Newark;Delaware;East;FUR-BO-10003660;Mass-market;Classic;BAG 125g SWIRLY MARBLES;441,96;2;0;1551,65
CA-2015-151217;02.03.2020;08.03.2020;Standard Class;Pamela Stobb;Corporate;United States;Newark;Delaware;East;OFF-PA-10002764;Mass-market;Hobo;RED RETROSPOT PICNIC BAG;68,04;6;0;33,34
CA-2015-151218;02.03.2020;08.03.2020;Standard Class;Sonia Cooley;Corporate;United States;Dallas;Texas;Central;OFF-SU-10001935;Mass-market;Bookcases;LUNCH BAG RED RETROSPOT;6,98;4;0,2;1,4
CA-2015-151219;02.03.2020;08.03.2020;Standard Class;Jennifer Ferguson;Corporate;United States;Los Angeles;California;West;TEC-PH-10000675;Luxe;Hobo;SCANDINAVIAN PAISLEY PICNIC BAG;196,78;3;0,2;14,76
CA-2015-151220;02.03.2020;08.03.2020;Standard Class;Gary Hwang;Corporate;United States;Los Angeles;California;West;OFF-BI-10004224;Premium;Shopper;PINK VINTAGE PAISLEY PICNIC BAG;107,65;2;0,2;33,64
CA-2015-151221;02.03.2020;08.03.2020;Standard Class;Duane Benoit;Corporate;United States;Dallas;Texas;Central;OFF-BI-10003291;Luxe;Crossbody;STRAWBERRY   PICNIC BAG;12,22;7;0,8;255,17
CA-2015-151222;02.03.2020;02.03.2020;Same Day;Mick Crebagga;Corporate;United States;Waco;Texas;Central;OFF-BI-10004022;Premium;Crossbody;CHARLOTTE BAG DOLLY GIRL DESIGN;0,56;1;0,8;55,95
CA-2015-151223;02.03.2020;06.03.2020;Standard Class;Corey-Lock;Consumer;United States;Cuyahoga Falls;Ohio;East;OFF-BI-10002353;Mass-market;Classic;CHARLOTTE BAG PINK POLKADOT;18,53;4;0,7;12,35
CA-2015-151224;03.03.2020;08.03.2020;Standard Class;Natalie Webber;Consumer;United States;Los Angeles;California;West;TEC-AC-10000990;Mass-market;Classic;CHARLOTTE BAG SUKI DESIGN;1049,44;8;0;4455,76
CA-2015-151225;03.03.2020;10.03.2020;Standard Class;Toby Braunhardt;Consumer;United States;Dearborn Heights;Michigan;Central;FUR-CH-10000785;Mass-market;Hobo;WOODLAND CHARLOTTE BAG;180,98;1;0;47,555
CA-2015-151226;03.03.2020;10.03.2020;Standard Class;Anna Andreadi;Consumer;United States;Dearborn Heights;Michigan;Central;TEC-AC-10002926;Mass-market;Classic;RED RETROSPOT CHARLOTTE BAG;99,98;2;0;42,99
CA-2015-151227;03.03.2020;08.03.2020;Standard Class;Joel Eaton;Consumer;United States;Los Angeles;California;West;FUR-CH-10003968;Luxe;Wristlet;LUNCH BAG SUKI DESIGN ;170,35;3;0,2;17,554
CA-2015-151228;03.03.2020;08.03.2020;Standard Class;Dianna Vittorini;Corporate;United States;Los Angeles;California;West;FUR-TA-10001520;Mass-market;Shopper;LUNCH BAG PINK POLKADOT;399,67;7;0,2;14,99
CA-2015-151229;03.03.2020;07.03.2020;Standard Class;Brian Stugart;Consumer;United States;Dallas;Texas;Central;OFF-PA-10001307;Mass-market;Shopper;JUMBO BAG DOLLY GIRL DESIGN;26,88;8;0,2;9,74
CA-2015-151230;03.03.2020;08.03.2020;Standard Class;Denise Leinenbach;Consumer;United States;Murray;Kentucky;South;OFF-AP-10004859;Premium;Baguette;WOODLAND CHARLOTTE BAG;72,8;5;0;19,66
CA-2015-151231;04.03.2020;09.03.2020;Standard Class;Liz Pelletier;Corporate;United States;Los Angeles;California;West;OFF-AR-10001573;Premium;Classic;RED RETROSPOT CHARLOTTE BAG;9,32;4;0;2,7
CA-2015-151232;04.03.2020;09.03.2020;Standard Class;Grace Kelly;Corporate;United States;Los Angeles;California;West;OFF-EN-10000483;Luxe;Classic;STRAWBERRY CHARLOTTE BAG;15,25;1;0;7,551
CA-2015-151233;04.03.2020;06.03.2020;Second Class;Noel Staavos;Home Office;United States;Houston;Texas;Central;OFF-LA-10002381;Mass-market;Crossbody;STRAWBERRY   PICNIC BAG;2,46;1;0,2;55,86
CA-2015-151234;04.03.2020;06.03.2020;Second Class;Liz MacKendrick;Home Office;United States;Houston;Texas;Central;OFF-ST-10000918;Mass-market;Crossbody;JUMBO BAG WOODLAND ANIMALS;8,72;1;0,2;55,65
CA-2015-151235;04.03.2020;06.03.2020;Second Class;Cynthia Arntzen;Home Office;United States;Houston;Texas;Central;FUR-FU-10004848;Mass-market;Clutch;JUMBO BAG OWLS;103,5;5;0,6;77,62
CA-2015-151236;04.03.2020;09.03.2020;Standard Class;Rob Williams;Consumer;United States;Houston;Texas;Central;OFF-PA-10000806;Mass-market;Duffle;LUNCH BAG RED RETROSPOT;89,57;2;0,2;32,47
CA-2015-151237;05.03.2020;05.03.2020;Same Day;Dan Lawera;Corporate;United States;Southaven;Mississippi;South;TEC-AC-10004571;Mass-market;Bookcases;DOCTOR'S BAG SOFT TOY;299,97;3;0;125,99
CA-2015-151238;05.03.2020;05.03.2020;Same Day;Michael Stewart;Consumer;United States;Rochester;Minnesota;Central;OFF-BI-10001071;Premium;Shopper;WOODLAND PClutchY BAG + STICKER SET;127,96;2;0;62,7
CA-2015-151239;05.03.2020;05.03.2020;Same Day;Russell Applegate;Consumer;United States;Rochester;Minnesota;Central;OFF-BI-10001097;Premium;Duffle;RETROSPOT PClutchY BAG + STICKER SET;18,69;3;0;9,16
CA-2015-151240;05.03.2020;05.03.2020;Same Day;Brian DeCherney;Corporate;United States;Southaven;Mississippi;South;OFF-BI-10002026;Premium;Tote;JUMBO BAG WOODLAND ANIMALS;234,36;6;0;112,49
CA-2015-151241;05.03.2020;05.03.2020;Same Day;Helen Abelman;Consumer;United States;Rochester;Minnesota;Central;OFF-ST-10000877;Premium;Tote;RED RETROSPOT CHARLOTTE BAG;221,16;4;0;57,5
CA-2015-151242;05.03.2020;05.03.2020;Same Day;Anthony Rawles;Corporate;United States;Southaven;Mississippi;South;OFF-AP-10000891;Mass-market;Hobo;JUMBO BAG SPACEBOY DESIGN;262,24;2;0;78,67
CA-2015-151243;05.03.2020;05.03.2020;Same Day;Eric Hoffmann;Consumer;United States;Milwaukee;Wisconsin;Central;OFF-LA-10003537;Mass-market;Hobo;JUMBO BAG WOODLAND ANIMALS;25,06;2;0;11,78
CA-2015-151244;05.03.2020;05.03.2020;Same Day;Maxwell Schwartz;Corporate;United States;Southaven;Mississippi;South;OFF-EN-10003862;Luxe;Hobo;WOODLAND CHARLOTTE BAG;42,68;4;0;19,63
CA-2015-151245;05.03.2020;05.03.2020;Same Day;Don Miller;Consumer;United States;Rochester;Minnesota;Central;OFF-FA-10002763;Luxe;Shopper;RED RETROSPOT PICNIC BAG;7,9;2;0;2,53
CA-2015-151246;06.03.2020;10.03.2020;Standard Class;Dan Campbell;Home Office;United States;San Francisco;California;West;OFF-AR-10003158;Luxe;Duffle;DINOSAUR PClutchY BAG + STICKER SET;23,88;6;0;8,12
CA-2015-151247;06.03.2020;10.03.2020;Standard Class;Dennis Pardue;Home Office;United States;San Francisco;California;West;OFF-LA-10004559;Premium;Duffle;WOODLAND CHARLOTTE BAG;11,52;4;0;5,64
CA-2015-151248;06.03.2020;10.03.2020;Standard Class;Michael Chen;Home Office;United States;San Francisco;California;West;OFF-PA-10001033;Premium;Hobo;WOODLAND PClutchY BAG + STICKER SET;286,93;7;0;1455,6
CA-2015-151249;06.03.2020;11.03.2020;Second Class;Emily Phan;Consumer;United States;New York City;New York;East;FUR-FU-10002554;Premium;Clutch;LUNCH BAG DOLLY GIRL DESIGN;71,97;3;0;16,55
CA-2015-151250;06.03.2020;10.03.2020;Standard Class;Becky Castell;Home Office;United States;San Francisco;California;West;OFF-BI-10004182;Luxe;Clutch;CHARLOTTE BAG DOLLY GIRL DESIGN;14,98;9;0,2;5,43
CA-2015-151251;06.03.2020;10.03.2020;Standard Class;Michelle Huthwaite;Home Office;United States;San Francisco;California;West;TEC-PH-10001336;Mass-market;Classic;LUNCH BAG SPACEBOY DESIGN ;206,38;2;0,2;23,22
CA-2015-151252;06.03.2020;12.03.2020;Standard Class;Ed Braxton;Consumer;United States;Dallas;Texas;Central;OFF-LA-10000134;Mass-market;Classic;STRAWBERRY CHARLOTTE BAG;4,93;2;0,2;1,72
CA-2015-151253;06.03.2020;12.03.2020;Standard Class;Darrin Sayre;Consumer;United States;Dallas;Texas;Central;OFF-AR-10000588;Mass-market;Tote;WOODLAND CHARLOTTE BAG;63,49;4;0,2;4,76
CA-2015-151254;06.03.2020;11.03.2020;Second Class;Brian Moss;Consumer;United States;New York City;New York;East;OFF-PA-10002254;Mass-market;Classic;LUNCH BAG WOODLAND;26,38;1;0;12,13
CA-2015-151255;06.03.2020;10.03.2020;Second Class;Gary Hansen;Corporate;United States;San Francisco;California;West;OFF-ST-10000675;Mass-market;Classic;SAVE THE PLANET COTTON TOTE BAG;67,78;2;0;16,94
CA-2015-151256;07.03.2020;12.03.2020;Standard Class;Mark Hamilton;Consumer;United States;New York City;New York;East;OFF-BI-10003669;Mass-market;Crossbody;WOODLAND CHARLOTTE BAG;25,92;6;0,2;9,557
CA-2015-151257;07.03.2020;12.03.2020;Standard Class;Jamie Kunitz;Home Office;United States;Clinton;Maryland;East;TEC-AC-10004510;Mass-market;Bucket;JUMBO Crossbody BAG SUKI;49,08;3;0;4,91
CA-2015-151258;07.03.2020;12.03.2020;Standard Class;Paul Van Hugh;Consumer;United States;New York City;New York;East;OFF-LA-10003510;Mass-market;Wallet;RED RETROSPOT CHARLOTTE BAG;91,59;3;0;42,13
CA-2015-151259;08.03.2020;11.03.2020;First Class;Max Engle;Corporate;United States;Columbus;Georgia;South;OFF-AP-10001124;Mass-market;Baguette;WOODLAND CHARLOTTE BAG;647,84;8;0;168,44
CA-2015-151260;08.03.2020;11.03.2020;First Class;Alyssa Crouse;Corporate;United States;Columbus;Georgia;South;OFF-LA-10001158;Mass-market;Clutch;RED RETROSPOT CHARLOTTE BAG;20,7;2;0;9,94
CA-2015-151261;08.03.2020;15.03.2020;Standard Class;Arthur Wiediger;Consumer;United States;Anaheim;California;West;OFF-BI-10003876;Luxe;Bucket;LUNCH BAG SUKI DESIGN ;171,2;5;0,2;64,2
CA-2015-151262;08.03.2020;15.03.2020;Standard Class;Philip Brown;Consumer;United States;Anaheim;California;West;OFF-AR-10001972;Mass-market;Classic;LUNCH BAG PINK POLKADOT;3,36;2;0;55,87
CA-2015-151263;09.03.2020;13.03.2020;Standard Class;Shirley Schmidt;Corporate;United States;San Francisco;California;West;TEC-AC-10001908;Mass-market;Bookcases;LUNCH BAG  BLACK SKULL.;199,98;2;0;69,99
CA-2015-151264;09.03.2020;13.03.2020;Standard Class;Barbara Fisher;Consumer;United States;Los Angeles;California;West;TEC-CO-10000971;Mass-market;Shopper;LUNCH BAG RED RETROSPOT;479,98;2;0,2;655
CA-2015-151265;09.03.2020;13.03.2020;Standard Class;Adrian Hane;Consumer;United States;Los Angeles;California;West;OFF-BI-10003910;Premium;Baguette;LUNCH BAG CARS BLUE;30,84;5;0,2;9,64
CA-2015-151266;10.03.2020;16.03.2020;Standard Class;Jack Lebron;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-PH-10004896;Premium;Baguette;STRAWBERRY CHARLOTTE BAG;53,98;3;0,4;155,8
CA-2015-151267;10.03.2020;15.03.2020;Second Class;Christine Abelman;Corporate;United States;San Francisco;California;West;TEC-AC-10004568;Luxe;Bagpack;STRAWBERRY SHOPPER BAG;111,96;4;0;21,27
CA-2015-151268;10.03.2020;15.03.2020;Standard Class;Eugene Moren;Corporate;United States;Raleigh;North Carolina;South;OFF-AP-10000390;Luxe;Wallet;WOODLAND CHARLOTTE BAG;48,78;1;0,2;3,66
CA-2015-151269;10.03.2020;15.03.2020;Standard Class;Katherine Murray;Corporate;United States;Raleigh;North Carolina;South;OFF-BI-10000014;Premium;Clutch;RED RETROSPOT CHARLOTTE BAG;13,09;4;0,7;155,554
CA-2015-151270;10.03.2020;14.03.2020;Standard Class;Scot Wooten;Consumer;United States;Dallas;Texas;Central;FUR-TA-10002228;Mass-market;Clutch;LUNCH BAG WOODLAND;933,41;4;0,3;173,35
CA-2015-151271;10.03.2020;14.03.2020;Standard Class;Charles Crestani;Home Office;United States;Chester;Pennsylvania;East;FUR-FU-10003724;Mass-market;Crossbody;STRAWBERRY   PICNIC BAG;6,7;1;0,2;55,5
CA-2015-151272;10.03.2020;14.03.2020;Standard Class;Roger Demir;Home Office;United States;Chester;Pennsylvania;East;OFF-AR-10003958;Mass-market;Classic;CHARLOTTE BAG PINK POLKADOT;5,25;2;0,2;55,59
CA-2015-151273;10.03.2020;14.03.2020;Standard Class;Harry Marie;Home Office;United States;Chester;Pennsylvania;East;FUR-FU-10003535;Mass-market;Classic;LUNCH BAG SPACEBOY DESIGN ;43,87;2;0,2;11,52
CA-2015-151274;10.03.2020;14.03.2020;Standard Class;Michelle Ellison;Home Office;United States;Chester;Pennsylvania;East;TEC-PH-10000149;Mass-market;Duffle;LUNCH BAG PINK POLKADOT;35,91;3;0,4;8,38
CA-2015-151275;11.03.2020;17.03.2020;Standard Class;John Lucas;Consumer;United States;Detroit;Michigan;Central;OFF-BI-10003091;Mass-market;Classic;JUMBO BAG SPACEBOY DESIGN;895,92;4;0;421,558
CA-2015-151276;11.03.2020;16.03.2020;Standard Class;Erin Mull;Home Office;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002555;Premium;Classic;JUMBO BAG PINK POLKADOT;776,85;5;0,4;181,26
CA-2015-151277;11.03.2020;16.03.2020;Standard Class;Alejandro Ballentine;Home Office;United States;Philadelphia;Pennsylvania;East;FUR-TA-10004086;Mass-market;Tote;LUNCH BAG DOLLY GIRL DESIGN;154,76;3;0,4;46,43
CA-2015-151278;11.03.2020;16.03.2020;Standard Class;Arthur Gainer;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-BI-10002794;Mass-market;Tote;CHARLOTTE BAG DOLLY GIRL DESIGN;12,29;1;0,7;8,61
CA-2015-151279;11.03.2020;16.03.2020;Standard Class;Nick Crebassa;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-ST-10004946;Mass-market;Tote;JUMBO BAG DOLLY GIRL DESIGN;43,28;1;0,2;3,25
CA-2015-151280;11.03.2020;15.03.2020;Standard Class;Ken Lonsdale;Home Office;United States;Cambridge;Massachusetts;East;TEC-AC-10001772;Mass-market;Hobo;LUNCH BAG  BLACK SKULL.;63,88;4;0;24,91
CA-2015-151281;11.03.2020;15.03.2020;Standard Class;Luke Foster;Home Office;United States;Cambridge;Massachusetts;East;FUR-FU-10001379;Mass-market;Classic;JUMBO BAG WOODLAND ANIMALS;26,72;1;0;11,76
CA-2015-151282;12.03.2020;17.03.2020;Standard Class;Carl Ludwig;Corporate;United States;San Francisco;California;West;OFF-ST-10000736;Luxe;Bucket;RETROSPOT PClutchY BAG + STICKER SET;242,94;3;0;9,72
CA-2015-151283;12.03.2020;17.03.2020;Standard Class;Sheri Gordon;Corporate;United States;Lowell;Massachusetts;East;TEC-PH-10004700;Mass-market;Sutchel;WOODLAND PClutchY BAG + STICKER SET;69,93;7;0;32,17
CA-2015-151284;12.03.2020;17.03.2020;Standard Class;Jack O'Briant;Consumer;United States;Rogers;Arkansas;South;OFF-BI-10000829;Mass-market;Clutch;DINOSAUR PClutchY BAG + STICKER SET;40,41;9;0;18,59
CA-2015-151285;13.03.2020;19.03.2020;Standard Class;Aaron Smayling;Home Office;United States;Manteca;California;West;OFF-PA-10004359;Mass-market;Classic;SKULLS PClutchY BAG + STICKER SET;314,55;3;0;1555,98
